NOTE
Two test results are shown here, for two different metrics during training:
1. NDCG@10 (result: 0.6998)
2. ERR@10 (result: 0.6971) (RankLib's default metric)



java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 7 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model_listnet/model2_listnet.txt


Discard orig. features
Training data:	../data/final/model2_train.txt
Test data:	../data/final/model2_test.txt
Validation data:	../data/final/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	ListNet
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] ListNet's Parameters:
No. of epochs: 1500
Learning rate: 1.0E-5

Reading feature file [../data/final/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/final/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/final/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
-----------------------------------------
Training starts...
--------------------------------------------------
#epoch  | C.E. Loss      | NDCG@10-T | NDCG@10-V | 
--------------------------------------------------
29      | 0.0            | 0.4099    | 0.4195    | 
30      | 0.0            | 0.4138    | 0.422     | 
31      | 0.0            | 0.4204    | 0.4252    | 
32      | 0.0            | 0.4233    | 0.4283    | 
33      | 0.0            | 0.4259    | 0.4305    | 
34      | 0.0            | 0.4276    | 0.4378    | 
35      | 0.0            | 0.4316    | 0.439     | 
36      | 0.0            | 0.4325    | 0.4421    | 
37      | 0.0            | 0.4329    | 0.445     | 
38      | 0.0            | 0.4338    | 0.4502    | 
39      | 0.0            | 0.4354    | 0.4504    | 
40      | 0.0            | 0.4368    | 0.4517    | 
41      | 0.0            | 0.4414    | 0.4556    | 
42      | 0.0            | 0.4434    | 0.4561    | 
43      | 0.0            | 0.4461    | 0.4561    | 
44      | 0.0            | 0.4469    | 0.4589    | 
45      | 0.0            | 0.4518    | 0.4585    | 
46      | 0.0            | 0.4523    | 0.4595    | 
47      | 0.0            | 0.4527    | 0.4602    | 
48      | 0.0            | 0.4529    | 0.4603    | 
49      | 0.0            | 0.4534    | 0.4602    | 
50      | 0.0            | 0.4528    | 0.4616    | 
51      | 0.0            | 0.4527    | 0.462     | 
52      | 0.0            | 0.4532    | 0.4623    | 
53      | 0.0            | 0.4533    | 0.4622    | 
54      | 0.0            | 0.4534    | 0.4622    | 
55      | 0.0            | 0.4539    | 0.4624    | 
56      | 0.0            | 0.4541    | 0.4626    | 
57      | 0.0            | 0.454     | 0.4605    | 
58      | 0.0            | 0.4548    | 0.4612    | 
59      | 0.0            | 0.455     | 0.4614    | 
60      | 0.0            | 0.4547    | 0.4611    | 
61      | 0.0            | 0.4545    | 0.4611    | 
62      | 0.0            | 0.4545    | 0.4612    | 
63      | 0.0            | 0.4554    | 0.4618    | 
64      | 0.0            | 0.4556    | 0.4619    | 
65      | 0.0            | 0.4556    | 0.4621    | 
66      | 0.0            | 0.4542    | 0.4617    | 
67      | 0.0            | 0.4546    | 0.4613    | 
68      | 0.0            | 0.4552    | 0.4643    | 
69      | 0.0            | 0.4551    | 0.4641    | 
70      | 0.0            | 0.4548    | 0.4641    | 
71      | 0.0            | 0.4547    | 0.4642    | 
72      | 0.0            | 0.4547    | 0.4645    | 
73      | 0.0            | 0.4561    | 0.4641    | 
74      | 0.0            | 0.4563    | 0.4625    | 
75      | 0.0            | 0.4564    | 0.4624    | 
76      | 0.0            | 0.4565    | 0.4625    | 
77      | 0.0            | 0.4565    | 0.4625    | 
78      | 0.0            | 0.4568    | 0.4627    | 
79      | 0.0            | 0.4567    | 0.4624    | 
80      | 0.0            | 0.4569    | 0.4624    | 
81      | 0.0            | 0.4586    | 0.4624    | 
82      | 0.0            | 0.4589    | 0.4624    | 
83      | 0.0            | 0.4589    | 0.4653    | 
84      | 0.0            | 0.4576    | 0.4654    | 
85      | 0.0            | 0.4572    | 0.4653    | 
86      | 0.0            | 0.4573    | 0.4654    | 
87      | 0.0            | 0.4573    | 0.4652    | 
88      | 0.0            | 0.4573    | 0.4653    | 
89      | 0.0            | 0.4573    | 0.4651    | 
90      | 0.0            | 0.4566    | 0.4652    | 
91      | 0.0            | 0.4553    | 0.4652    | 
92      | 0.0            | 0.4551    | 0.4659    | 
93      | 0.0            | 0.4552    | 0.466     | 
94      | 0.0            | 0.4552    | 0.4656    | 
95      | 0.0            | 0.4556    | 0.4658    | 
96      | 0.0            | 0.4548    | 0.4661    | 
97      | 0.0            | 0.4548    | 0.4661    | 
98      | 0.0            | 0.4549    | 0.4661    | 
99      | 0.0            | 0.455     | 0.4663    | 
100     | 0.0            | 0.4551    | 0.4664    | 
101     | 0.0            | 0.4551    | 0.4664    | 
102     | 0.0            | 0.4553    | 0.4664    | 
103     | 0.0            | 0.4553    | 0.4663    | 
104     | 0.0            | 0.4553    | 0.4663    | 
105     | 0.0            | 0.4553    | 0.4663    | 
106     | 0.0            | 0.4556    | 0.4661    | 
107     | 0.0            | 0.4556    | 0.4661    | 
108     | 0.0            | 0.4557    | 0.4661    | 
109     | 0.0            | 0.4557    | 0.466     | 
110     | 0.0            | 0.4559    | 0.4659    | 
111     | 0.0            | 0.4561    | 0.4659    | 
112     | 0.0            | 0.458     | 0.4659    | 
113     | 0.0            | 0.4579    | 0.4643    | 
114     | 0.0            | 0.458     | 0.4643    | 
115     | 0.0            | 0.4581    | 0.4643    | 
116     | 0.0            | 0.458     | 0.4643    | 
117     | 0.0            | 0.458     | 0.4649    | 
118     | 0.0            | 0.458     | 0.4649    | 
119     | 0.0            | 0.458     | 0.4649    | 
120     | 0.0            | 0.458     | 0.4647    | 
121     | 0.0            | 0.4581    | 0.4647    | 
122     | 0.0            | 0.4581    | 0.4647    | 
123     | 0.0            | 0.4582    | 0.4647    | 
124     | 0.0            | 0.4582    | 0.4648    | 
125     | 0.0            | 0.4584    | 0.4647    | 
126     | 0.0            | 0.4584    | 0.464     | 
127     | 0.0            | 0.4586    | 0.4623    | 
128     | 0.0            | 0.4585    | 0.4623    | 
129     | 0.0            | 0.4584    | 0.4623    | 
130     | 0.0            | 0.4584    | 0.4623    | 
131     | 0.0            | 0.4586    | 0.4633    | 
132     | 0.0            | 0.4586    | 0.4629    | 
133     | 0.0            | 0.4586    | 0.4629    | 
134     | 0.0            | 0.4588    | 0.463     | 
135     | 0.0            | 0.4588    | 0.463     | 
136     | 0.0            | 0.4588    | 0.463     | 
137     | 0.0            | 0.4588    | 0.463     | 
138     | 0.0            | 0.4589    | 0.463     | 
139     | 0.0            | 0.4588    | 0.4631    | 
140     | 0.0            | 0.4583    | 0.4629    | 
141     | 0.0            | 0.4582    | 0.4629    | 
142     | 0.0            | 0.4582    | 0.4629    | 
143     | 0.0            | 0.4582    | 0.4629    | 
144     | 0.0            | 0.4582    | 0.4629    | 
145     | 0.0            | 0.4596    | 0.4629    | 
146     | 0.0            | 0.4603    | 0.4628    | 
147     | 0.0            | 0.4601    | 0.4628    | 
148     | 0.0            | 0.4601    | 0.4626    | 
149     | 0.0            | 0.4601    | 0.4626    | 
150     | 0.0            | 0.4601    | 0.4632    | 
151     | 0.0            | 0.4599    | 0.4632    | 
152     | 0.0            | 0.46      | 0.4632    | 
153     | 0.0            | 0.46      | 0.4632    | 
154     | 0.0            | 0.46      | 0.4632    | 
155     | 0.0            | 0.4605    | 0.4629    | 
156     | 0.0            | 0.4605    | 0.4629    | 
157     | 0.0            | 0.4605    | 0.4629    | 
158     | 0.0            | 0.4603    | 0.4629    | 
159     | 0.0            | 0.4603    | 0.4629    | 
160     | 0.0            | 0.4603    | 0.4628    | 
161     | 0.0            | 0.4601    | 0.4628    | 
162     | 0.0            | 0.4601    | 0.4628    | 
163     | 0.0            | 0.4601    | 0.4644    | 
164     | 0.0            | 0.46      | 0.4644    | 
165     | 0.0            | 0.46      | 0.4646    | 
166     | 0.0            | 0.4599    | 0.4645    | 
167     | 0.0            | 0.4599    | 0.4645    | 
168     | 0.0            | 0.4599    | 0.4645    | 
169     | 0.0            | 0.4599    | 0.4645    | 
170     | 0.0            | 0.4598    | 0.4645    | 
171     | 0.0            | 0.4598    | 0.4645    | 
172     | 0.0            | 0.4597    | 0.4645    | 
173     | 0.0            | 0.4597    | 0.4645    | 
174     | 0.0            | 0.4597    | 0.4645    | 
175     | 0.0            | 0.4597    | 0.4645    | 
176     | 0.0            | 0.4597    | 0.4645    | 
177     | 0.0            | 0.4597    | 0.4645    | 
178     | 0.0            | 0.4597    | 0.4645    | 
179     | 0.0            | 0.4597    | 0.4645    | 
180     | 0.0            | 0.4597    | 0.4645    | 
181     | 0.0            | 0.4597    | 0.4645    | 
182     | 0.0            | 0.4598    | 0.4645    | 
183     | 0.0            | 0.4598    | 0.4645    | 
184     | 0.0            | 0.4598    | 0.4645    | 
185     | 0.0            | 0.46      | 0.4645    | 
186     | 0.0            | 0.46      | 0.4645    | 
187     | 0.0            | 0.46      | 0.4649    | 
188     | 0.0            | 0.46      | 0.4649    | 
189     | 0.0            | 0.46      | 0.4648    | 
190     | 0.0            | 0.46      | 0.4648    | 
191     | 0.0            | 0.4592    | 0.4648    | 
192     | 0.0            | 0.4595    | 0.4648    | 
193     | 0.0            | 0.4595    | 0.4648    | 
194     | 0.0            | 0.4592    | 0.4648    | 
195     | 0.0            | 0.4592    | 0.4648    | 
196     | 0.0            | 0.4592    | 0.4648    | 
197     | 0.0            | 0.4592    | 0.4618    | 
198     | 0.0            | 0.459     | 0.4609    | 
199     | 0.0            | 0.459     | 0.4609    | 
200     | 0.0            | 0.459     | 0.4609    | 
201     | 0.0            | 0.459     | 0.4611    | 
202     | 0.0            | 0.459     | 0.4613    | 
203     | 0.0            | 0.459     | 0.4613    | 
204     | 0.0            | 0.459     | 0.4613    | 
205     | 0.0            | 0.459     | 0.4613    | 
206     | 0.0            | 0.4589    | 0.4613    | 
207     | 0.0            | 0.4589    | 0.4614    | 
208     | 0.0            | 0.4589    | 0.4614    | 
209     | 0.0            | 0.4589    | 0.4614    | 
210     | 0.0            | 0.4589    | 0.4614    | 
211     | 0.0            | 0.4588    | 0.4614    | 
212     | 0.0            | 0.4588    | 0.4613    | 
213     | 0.0            | 0.4588    | 0.4614    | 
214     | 0.0            | 0.4589    | 0.4613    | 
215     | 0.0            | 0.4589    | 0.4613    | 
216     | 0.0            | 0.4589    | 0.4613    | 
217     | 0.0            | 0.4589    | 0.4613    | 
218     | 0.0            | 0.4589    | 0.4613    | 
219     | 0.0            | 0.4589    | 0.4613    | 
220     | 0.0            | 0.4589    | 0.4613    | 
221     | 0.0            | 0.4589    | 0.4613    | 
222     | 0.0            | 0.4587    | 0.4613    | 
223     | 0.0            | 0.4587    | 0.4613    | 
224     | 0.0            | 0.4587    | 0.4613    | 
225     | 0.0            | 0.4587    | 0.4613    | 
226     | 0.0            | 0.4587    | 0.4613    | 
227     | 0.0            | 0.4587    | 0.4614    | 
228     | 0.0            | 0.4587    | 0.4614    | 
229     | 0.0            | 0.4587    | 0.4614    | 
230     | 0.0            | 0.4587    | 0.4616    | 
231     | 0.0            | 0.4587    | 0.4616    | 
232     | 0.0            | 0.4586    | 0.4614    | 
233     | 0.0            | 0.4586    | 0.4614    | 
234     | 0.0            | 0.4586    | 0.4613    | 
235     | 0.0            | 0.4586    | 0.4613    | 
236     | 0.0            | 0.4585    | 0.4613    | 
237     | 0.0            | 0.4585    | 0.4613    | 
238     | 0.0            | 0.4585    | 0.4613    | 
239     | 0.0            | 0.4585    | 0.4613    | 
240     | 0.0            | 0.4585    | 0.4614    | 
241     | 0.0            | 0.4585    | 0.4614    | 
242     | 0.0            | 0.4585    | 0.4614    | 
243     | 0.0            | 0.4585    | 0.4614    | 
244     | 0.0            | 0.4585    | 0.4614    | 
245     | 0.0            | 0.4585    | 0.4614    | 
246     | 0.0            | 0.4585    | 0.4613    | 
247     | 0.0            | 0.4585    | 0.4613    | 
248     | 0.0            | 0.4585    | 0.4613    | 
249     | 0.0            | 0.4585    | 0.4614    | 
250     | 0.0            | 0.4584    | 0.461     | 
251     | 0.0            | 0.4583    | 0.461     | 
252     | 0.0            | 0.4583    | 0.461     | 
253     | 0.0            | 0.4583    | 0.461     | 
254     | 0.0            | 0.4583    | 0.461     | 
255     | 0.0            | 0.4583    | 0.461     | 
256     | 0.0            | 0.4598    | 0.461     | 
257     | 0.0            | 0.4598    | 0.461     | 
258     | 0.0            | 0.4598    | 0.461     | 
259     | 0.0            | 0.4598    | 0.461     | 
260     | 0.0            | 0.4598    | 0.461     | 
261     | 0.0            | 0.4597    | 0.461     | 
262     | 0.0            | 0.4597    | 0.461     | 
263     | 0.0            | 0.4597    | 0.461     | 
264     | 0.0            | 0.4597    | 0.461     | 
265     | 0.0            | 0.4597    | 0.461     | 
266     | 0.0            | 0.4597    | 0.461     | 
267     | 0.0            | 0.4597    | 0.461     | 
268     | 0.0            | 0.4596    | 0.461     | 
269     | 0.0            | 0.4596    | 0.461     | 
270     | 0.0            | 0.4596    | 0.461     | 
271     | 0.0            | 0.4596    | 0.461     | 
272     | 0.0            | 0.4597    | 0.461     | 
273     | 0.0            | 0.4582    | 0.461     | 
274     | 0.0            | 0.457     | 0.461     | 
275     | 0.0            | 0.457     | 0.4615    | 
276     | 0.0            | 0.4572    | 0.4615    | 
277     | 0.0            | 0.4572    | 0.4616    | 
278     | 0.0            | 0.4571    | 0.4616    | 
279     | 0.0            | 0.4571    | 0.4616    | 
280     | 0.0            | 0.4571    | 0.4581    | 
281     | 0.0            | 0.4571    | 0.4581    | 
282     | 0.0            | 0.4571    | 0.4581    | 
283     | 0.0            | 0.4571    | 0.4581    | 
284     | 0.0            | 0.4571    | 0.4581    | 
285     | 0.0            | 0.4571    | 0.458     | 
286     | 0.0            | 0.4572    | 0.458     | 
287     | 0.0            | 0.4572    | 0.458     | 
288     | 0.0            | 0.4572    | 0.458     | 
289     | 0.0            | 0.4572    | 0.458     | 
290     | 0.0            | 0.4572    | 0.458     | 
291     | 0.0            | 0.4572    | 0.458     | 
292     | 0.0            | 0.4572    | 0.458     | 
293     | 0.0            | 0.4572    | 0.458     | 
294     | 0.0            | 0.4572    | 0.458     | 
295     | 0.0            | 0.4572    | 0.4583    | 
296     | 0.0            | 0.4572    | 0.4583    | 
297     | 0.0            | 0.4572    | 0.4583    | 
298     | 0.0            | 0.4572    | 0.4583    | 
299     | 0.0            | 0.4572    | 0.4583    | 
300     | 0.0            | 0.4572    | 0.4583    | 
301     | 0.0            | 0.4572    | 0.4583    | 
302     | 0.0            | 0.4572    | 0.4583    | 
303     | 0.0            | 0.4572    | 0.4583    | 
304     | 0.0            | 0.4572    | 0.4583    | 
305     | 0.0            | 0.4558    | 0.4554    | 
306     | 0.0            | 0.4558    | 0.4554    | 
307     | 0.0            | 0.4558    | 0.4554    | 
308     | 0.0            | 0.4558    | 0.4554    | 
309     | 0.0            | 0.4557    | 0.4554    | 
310     | 0.0            | 0.4557    | 0.4554    | 
311     | 0.0            | 0.4557    | 0.4554    | 
312     | 0.0            | 0.4557    | 0.4554    | 
313     | 0.0            | 0.4558    | 0.4554    | 
314     | 0.0            | 0.4558    | 0.4554    | 
315     | 0.0            | 0.4557    | 0.4557    | 
316     | 0.0            | 0.4557    | 0.4557    | 
317     | 0.0            | 0.4557    | 0.4557    | 
318     | 0.0            | 0.4557    | 0.4557    | 
319     | 0.0            | 0.4559    | 0.4558    | 
320     | 0.0            | 0.4559    | 0.4558    | 
321     | 0.0            | 0.4559    | 0.4558    | 
322     | 0.0            | 0.4559    | 0.4558    | 
323     | 0.0            | 0.4559    | 0.4558    | 
324     | 0.0            | 0.4559    | 0.4558    | 
325     | 0.0            | 0.4559    | 0.4558    | 
326     | 0.0            | 0.4559    | 0.4558    | 
327     | 0.0            | 0.4556    | 0.4558    | 
328     | 0.0            | 0.4556    | 0.4558    | 
329     | 0.0            | 0.4556    | 0.4558    | 
330     | 0.0            | 0.4556    | 0.4558    | 
331     | 0.0            | 0.4556    | 0.4558    | 
332     | 0.0            | 0.4556    | 0.4558    | 
333     | 0.0            | 0.4556    | 0.4558    | 
334     | 0.0            | 0.4556    | 0.4558    | 
335     | 0.0            | 0.4556    | 0.4557    | 
336     | 0.0            | 0.4556    | 0.4557    | 
337     | 0.0            | 0.4556    | 0.4557    | 
338     | 0.0            | 0.4556    | 0.4557    | 
339     | 0.0            | 0.4556    | 0.4557    | 
340     | 0.0            | 0.4556    | 0.4557    | 
341     | 0.0            | 0.4556    | 0.4556    | 
342     | 0.0            | 0.4556    | 0.4556    | 
343     | 0.0            | 0.4556    | 0.4556    | 
344     | 0.0            | 0.4556    | 0.4556    | 
345     | 0.0            | 0.4556    | 0.4556    | 
346     | 0.0            | 0.4556    | 0.4556    | 
347     | 0.0            | 0.4557    | 0.4556    | 
348     | 0.0            | 0.4557    | 0.4556    | 
349     | 0.0            | 0.4556    | 0.4556    | 
350     | 0.0            | 0.4556    | 0.4556    | 
351     | 0.0            | 0.4556    | 0.4556    | 
352     | 0.0            | 0.4554    | 0.4556    | 
353     | 0.0            | 0.4554    | 0.4556    | 
354     | 0.0            | 0.4554    | 0.4556    | 
355     | 0.0            | 0.4555    | 0.4556    | 
356     | 0.0            | 0.4555    | 0.4556    | 
357     | 0.0            | 0.4556    | 0.4556    | 
358     | 0.0            | 0.4556    | 0.4556    | 
359     | 0.0            | 0.4558    | 0.4559    | 
360     | 0.0            | 0.4558    | 0.4559    | 
361     | 0.0            | 0.4557    | 0.4559    | 
362     | 0.0            | 0.4557    | 0.4559    | 
363     | 0.0            | 0.4549    | 0.4554    | 
364     | 0.0            | 0.4548    | 0.4551    | 
365     | 0.0            | 0.4548    | 0.4548    | 
366     | 0.0            | 0.4547    | 0.4542    | 
367     | 0.0            | 0.4547    | 0.4542    | 
368     | 0.0            | 0.4547    | 0.4542    | 
369     | 0.0            | 0.4549    | 0.4545    | 
370     | 0.0            | 0.4549    | 0.4545    | 
371     | 0.0            | 0.4549    | 0.4545    | 
372     | 0.0            | 0.4549    | 0.4545    | 
373     | 0.0            | 0.4549    | 0.4545    | 
374     | 0.0            | 0.4549    | 0.4545    | 
375     | 0.0            | 0.4549    | 0.4545    | 
376     | 0.0            | 0.4549    | 0.4544    | 
377     | 0.0            | 0.4549    | 0.4544    | 
378     | 0.0            | 0.4548    | 0.4544    | 
379     | 0.0            | 0.4548    | 0.4543    | 
380     | 0.0            | 0.4549    | 0.4543    | 
381     | 0.0            | 0.4549    | 0.4543    | 
382     | 0.0            | 0.4547    | 0.4543    | 
383     | 0.0            | 0.4547    | 0.4543    | 
384     | 0.0            | 0.4547    | 0.4543    | 
385     | 0.0            | 0.4547    | 0.4543    | 
386     | 0.0            | 0.4547    | 0.4543    | 
387     | 0.0            | 0.4547    | 0.4543    | 
388     | 0.0            | 0.4547    | 0.4543    | 
389     | 0.0            | 0.4547    | 0.4543    | 
390     | 0.0            | 0.4547    | 0.4543    | 
391     | 0.0            | 0.4547    | 0.4543    | 
392     | 0.0            | 0.4547    | 0.4551    | 
393     | 0.0            | 0.4547    | 0.4551    | 
394     | 0.0            | 0.4547    | 0.455     | 
395     | 0.0            | 0.455     | 0.4542    | 
396     | 0.0            | 0.455     | 0.4534    | 
397     | 0.0            | 0.455     | 0.4534    | 
398     | 0.0            | 0.455     | 0.4534    | 
399     | 0.0            | 0.455     | 0.4534    | 
400     | 0.0            | 0.455     | 0.4534    | 
401     | 0.0            | 0.455     | 0.4534    | 
402     | 0.0            | 0.4558    | 0.4534    | 
403     | 0.0            | 0.4558    | 0.4534    | 
404     | 0.0            | 0.4558    | 0.4567    | 
405     | 0.0            | 0.4558    | 0.4561    | 
406     | 0.0            | 0.4558    | 0.4561    | 
407     | 0.0            | 0.4558    | 0.4561    | 
408     | 0.0            | 0.4558    | 0.4561    | 
409     | 0.0            | 0.4558    | 0.4561    | 
410     | 0.0            | 0.4558    | 0.4561    | 
411     | 0.0            | 0.4558    | 0.4561    | 
412     | 0.0            | 0.4558    | 0.4584    | 
413     | 0.0            | 0.4558    | 0.4584    | 
414     | 0.0            | 0.4558    | 0.4591    | 
415     | 0.0            | 0.4558    | 0.4591    | 
416     | 0.0            | 0.4558    | 0.4591    | 
417     | 0.0            | 0.4558    | 0.457     | 
418     | 0.0            | 0.4558    | 0.457     | 
419     | 0.0            | 0.4558    | 0.457     | 
420     | 0.0            | 0.4558    | 0.457     | 
421     | 0.0            | 0.4558    | 0.457     | 
422     | 0.0            | 0.4559    | 0.457     | 
423     | 0.0            | 0.4559    | 0.457     | 
424     | 0.0            | 0.4557    | 0.457     | 
425     | 0.0            | 0.4556    | 0.457     | 
426     | 0.0            | 0.4554    | 0.457     | 
427     | 0.0            | 0.4554    | 0.4541    | 
428     | 0.0            | 0.4554    | 0.4539    | 
429     | 0.0            | 0.4554    | 0.4539    | 
430     | 0.0            | 0.4554    | 0.4539    | 
431     | 0.0            | 0.4554    | 0.4539    | 
432     | 0.0            | 0.4554    | 0.4539    | 
433     | 0.0            | 0.4572    | 0.4539    | 
434     | 0.0            | 0.4577    | 0.4544    | 
435     | 0.0            | 0.4577    | 0.4544    | 
436     | 0.0            | 0.4577    | 0.4544    | 
437     | 0.0            | 0.4577    | 0.4544    | 
438     | 0.0            | 0.4577    | 0.4544    | 
439     | 0.0            | 0.4577    | 0.4544    | 
440     | 0.0            | 0.4577    | 0.4544    | 
441     | 0.0            | 0.4577    | 0.4544    | 
442     | 0.0            | 0.4577    | 0.4544    | 
443     | 0.0            | 0.4577    | 0.4544    | 
444     | 0.0            | 0.4568    | 0.4544    | 
445     | 0.0            | 0.4573    | 0.456     | 
446     | 0.0            | 0.4577    | 0.456     | 
447     | 0.0            | 0.4576    | 0.456     | 
448     | 0.0            | 0.4575    | 0.456     | 
449     | 0.0            | 0.4575    | 0.4531    | 
450     | 0.0            | 0.4575    | 0.4531    | 
451     | 0.0            | 0.4575    | 0.4531    | 
452     | 0.0            | 0.4575    | 0.4531    | 
453     | 0.0            | 0.4575    | 0.4531    | 
454     | 0.0            | 0.4575    | 0.4531    | 
455     | 0.0            | 0.4575    | 0.4531    | 
456     | 0.0            | 0.4574    | 0.4531    | 
457     | 0.0            | 0.4574    | 0.4531    | 
458     | 0.0            | 0.4574    | 0.4531    | 
459     | 0.0            | 0.4574    | 0.4531    | 
460     | 0.0            | 0.4574    | 0.4531    | 
461     | 0.0            | 0.4576    | 0.4519    | 
462     | 0.0            | 0.4576    | 0.4519    | 
463     | 0.0            | 0.4576    | 0.4519    | 
464     | 0.0            | 0.4576    | 0.4526    | 
465     | 0.0            | 0.4576    | 0.4519    | 
466     | 0.0            | 0.4576    | 0.4519    | 
467     | 0.0            | 0.459     | 0.4519    | 
468     | 0.0            | 0.459     | 0.4519    | 
469     | 0.0            | 0.459     | 0.4526    | 
470     | 0.0            | 0.4589    | 0.4526    | 
471     | 0.0            | 0.4589    | 0.4526    | 
472     | 0.0            | 0.4589    | 0.4519    | 
473     | 0.0            | 0.4588    | 0.4519    | 
474     | 0.0            | 0.459     | 0.4519    | 
475     | 0.0            | 0.4589    | 0.452     | 
476     | 0.0            | 0.4589    | 0.4526    | 
477     | 0.0            | 0.4589    | 0.4526    | 
478     | 0.0            | 0.4589    | 0.4526    | 
479     | 0.0            | 0.4596    | 0.4526    | 
480     | 0.0            | 0.4597    | 0.4526    | 
481     | 0.0            | 0.4599    | 0.4526    | 
482     | 0.0            | 0.4599    | 0.4526    | 
483     | 0.0            | 0.4599    | 0.4526    | 
484     | 0.0            | 0.46      | 0.4526    | 
485     | 0.0            | 0.4582    | 0.4526    | 
486     | 0.0            | 0.459     | 0.4486    | 
487     | 0.0            | 0.4592    | 0.4486    | 
488     | 0.0            | 0.458     | 0.4486    | 
489     | 0.0            | 0.458     | 0.4486    | 
490     | 0.0            | 0.4582    | 0.4509    | 
491     | 0.0            | 0.4582    | 0.4512    | 
492     | 0.0            | 0.4582    | 0.4512    | 
493     | 0.0            | 0.4585    | 0.4512    | 
494     | 0.0            | 0.4583    | 0.4512    | 
495     | 0.0            | 0.4583    | 0.4512    | 
496     | 0.0            | 0.4583    | 0.4508    | 
497     | 0.0            | 0.4583    | 0.4508    | 
498     | 0.0            | 0.4583    | 0.4508    | 
499     | 0.0            | 0.4578    | 0.4508    | 
500     | 0.0            | 0.4578    | 0.4521    | 
501     | 0.0            | 0.4578    | 0.4521    | 
502     | 0.0            | 0.4577    | 0.452     | 
503     | 0.0            | 0.4577    | 0.4519    | 
504     | 0.0            | 0.4577    | 0.4519    | 
505     | 0.0            | 0.4577    | 0.4522    | 
506     | 0.0            | 0.4562    | 0.4521    | 
507     | 0.0            | 0.4562    | 0.4521    | 
508     | 0.0            | 0.4562    | 0.4521    | 
509     | 0.0            | 0.4562    | 0.4512    | 
510     | 0.0            | 0.4562    | 0.4512    | 
511     | 0.0            | 0.4561    | 0.4512    | 
512     | 0.0            | 0.4561    | 0.4511    | 
513     | 0.0            | 0.456     | 0.4511    | 
514     | 0.0            | 0.4561    | 0.4512    | 
515     | 0.0            | 0.4561    | 0.4538    | 
516     | 0.0            | 0.4558    | 0.454     | 
517     | 0.0            | 0.4557    | 0.454     | 
518     | 0.0            | 0.4556    | 0.4536    | 
519     | 0.0            | 0.4555    | 0.4536    | 
520     | 0.0            | 0.4555    | 0.45      | 
521     | 0.0            | 0.4555    | 0.4505    | 
522     | 0.0            | 0.4547    | 0.4501    | 
523     | 0.0            | 0.4513    | 0.4517    | 
524     | 0.0            | 0.4513    | 0.4515    | 
525     | 0.0            | 0.4513    | 0.4515    | 
526     | 0.0            | 0.4513    | 0.4519    | 
527     | 0.0            | 0.4512    | 0.4502    | 
528     | 0.0            | 0.4514    | 0.4502    | 
529     | 0.0            | 0.4514    | 0.4506    | 
530     | 0.0            | 0.4514    | 0.4501    | 
531     | 0.0            | 0.4515    | 0.4502    | 
532     | 0.0            | 0.4515    | 0.4507    | 
533     | 0.0            | 0.4515    | 0.4507    | 
534     | 0.0            | 0.4529    | 0.4507    | 
535     | 0.0            | 0.453     | 0.4499    | 
536     | 0.0            | 0.4528    | 0.4499    | 
537     | 0.0            | 0.453     | 0.4496    | 
538     | 0.0            | 0.453     | 0.4496    | 
539     | 0.0            | 0.453     | 0.4493    | 
540     | 0.0            | 0.4538    | 0.4493    | 
541     | 0.0            | 0.4538    | 0.4493    | 
542     | 0.0            | 0.4537    | 0.4489    | 
543     | 0.0            | 0.4537    | 0.4489    | 
544     | 0.0            | 0.454     | 0.4488    | 
545     | 0.0            | 0.4537    | 0.4496    | 
546     | 0.0            | 0.4537    | 0.4497    | 
547     | 0.0            | 0.4537    | 0.4493    | 
548     | 0.0            | 0.4534    | 0.4497    | 
549     | 0.0            | 0.4534    | 0.4494    | 
550     | 0.0            | 0.453     | 0.4497    | 
551     | 0.0            | 0.4528    | 0.4501    | 
552     | 0.0            | 0.4528    | 0.4501    | 
553     | 0.0            | 0.4528    | 0.4501    | 
554     | 0.0            | 0.4521    | 0.4501    | 
555     | 0.0            | 0.4522    | 0.4501    | 
556     | 0.0            | 0.452     | 0.4501    | 
557     | 0.0            | 0.4521    | 0.4501    | 
558     | 0.0            | 0.4522    | 0.4497    | 
559     | 0.0            | 0.4522    | 0.4493    | 
560     | 0.0            | 0.4522    | 0.4497    | 
561     | 0.0            | 0.4525    | 0.4501    | 
562     | 0.0            | 0.4525    | 0.4496    | 
563     | 0.0            | 0.4524    | 0.4496    | 
564     | 0.0            | 0.4525    | 0.4486    | 
565     | 0.0            | 0.4525    | 0.449     | 
566     | 0.0            | 0.4526    | 0.4486    | 
567     | 0.0            | 0.4521    | 0.449     | 
568     | 0.0            | 0.4521    | 0.449     | 
569     | 0.0            | 0.4526    | 0.449     | 
