java -jar RankLib-2.14.jar -train ../data/experiment/pos_train.txt -test ../data/experiment/pos_test.txt -validate ../data/experiment/pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_pos.txt

Discard orig. features
Training data:	../data/experiment/pos_train.txt
Test data:	../data/experiment/pos_test.txt
Validation data:	../data/experiment/pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
502     | 0.7578    | 0.6651    | 
503     | 0.7575    | 0.6651    | 
504     | 0.7577    | 0.6658    | 
505     | 0.7574    | 0.6664    | 
506     | 0.759     | 0.6656    | 
507     | 0.7591    | 0.6656    | 
508     | 0.759     | 0.6657    | 
509     | 0.759     | 0.6658    | 
510     | 0.7591    | 0.6664    | 
511     | 0.7593    | 0.6654    | 
512     | 0.7601    | 0.6657    | 
513     | 0.7604    | 0.6659    | 
514     | 0.7614    | 0.6657    | 
515     | 0.7609    | 0.6657    | 
516     | 0.7615    | 0.6651    | 
517     | 0.761     | 0.6639    | 
518     | 0.7608    | 0.6654    | 
519     | 0.7628    | 0.6661    | 
520     | 0.7622    | 0.6661    | 
521     | 0.7624    | 0.6664    | 
522     | 0.7625    | 0.6655    | 
523     | 0.7621    | 0.6663    | 
524     | 0.7623    | 0.6663    | 
525     | 0.7624    | 0.6664    | 
526     | 0.7624    | 0.6661    | 
527     | 0.7637    | 0.6663    | 
528     | 0.7642    | 0.6651    | 
529     | 0.7631    | 0.6657    | 
530     | 0.7645    | 0.6661    | 
531     | 0.7646    | 0.6662    | 
532     | 0.7685    | 0.6663    | 
533     | 0.7686    | 0.6669    | 
534     | 0.769     | 0.6676    | 
535     | 0.7688    | 0.6678    | 
536     | 0.7688    | 0.667     | 
537     | 0.7688    | 0.6666    | 
538     | 0.7688    | 0.6659    | 
539     | 0.7686    | 0.6662    | 
540     | 0.7693    | 0.6654    | 
541     | 0.77      | 0.6655    | 
542     | 0.7706    | 0.6696    | 
543     | 0.7705    | 0.6689    | 
544     | 0.7701    | 0.669     | 
545     | 0.7705    | 0.6692    | 
546     | 0.7706    | 0.671     | 
547     | 0.7702    | 0.6711    | 
548     | 0.7702    | 0.6703    | 
549     | 0.7704    | 0.6707    | 
550     | 0.7703    | 0.6712    | 
551     | 0.7702    | 0.6714    | 
552     | 0.7702    | 0.6714    | 
553     | 0.7697    | 0.671     | 
554     | 0.7697    | 0.671     | 
555     | 0.7703    | 0.6715    | 
556     | 0.7703    | 0.671     | 
557     | 0.7701    | 0.6711    | 
558     | 0.7701    | 0.6715    | 
559     | 0.7701    | 0.6716    | 
560     | 0.7699    | 0.6714    | 
561     | 0.7702    | 0.6715    | 
562     | 0.7703    | 0.6715    | 
563     | 0.77      | 0.6713    | 
564     | 0.7704    | 0.6714    | 
565     | 0.77      | 0.6714    | 
566     | 0.7701    | 0.6714    | 
567     | 0.7705    | 0.6715    | 
568     | 0.7712    | 0.6718    | 
569     | 0.7712    | 0.6725    | 
570     | 0.771     | 0.6735    | 
571     | 0.7713    | 0.673     | 
572     | 0.7709    | 0.6722    | 
573     | 0.7715    | 0.6724    | 
574     | 0.7714    | 0.6721    | 
575     | 0.7714    | 0.6721    | 
576     | 0.7715    | 0.6736    | 
577     | 0.7718    | 0.673     | 
578     | 0.772     | 0.6729    | 
579     | 0.7718    | 0.6728    | 
580     | 0.7718    | 0.6729    | 
581     | 0.7718    | 0.6725    | 
582     | 0.7725    | 0.6736    | 
583     | 0.7727    | 0.6747    | 
584     | 0.7729    | 0.6753    | 
585     | 0.7733    | 0.6745    | 
586     | 0.7733    | 0.6746    | 
587     | 0.7734    | 0.6737    | 
588     | 0.7734    | 0.6738    | 
589     | 0.7733    | 0.6737    | 
590     | 0.7733    | 0.6748    | 
591     | 0.7733    | 0.6745    | 
592     | 0.7736    | 0.6753    | 
593     | 0.7736    | 0.6758    | 
594     | 0.7738    | 0.6759    | 
595     | 0.7735    | 0.6748    | 
596     | 0.7737    | 0.6745    | 
597     | 0.7737    | 0.6746    | 
598     | 0.7741    | 0.6746    | 
599     | 0.7741    | 0.6744    | 
600     | 0.7746    | 0.6755    | 
601     | 0.7749    | 0.6751    | 
602     | 0.7743    | 0.6756    | 
603     | 0.7748    | 0.676     | 
604     | 0.7747    | 0.676     | 
605     | 0.7755    | 0.676     | 
606     | 0.7758    | 0.6763    | 
607     | 0.7757    | 0.6757    | 
608     | 0.7757    | 0.6758    | 
609     | 0.7759    | 0.6759    | 
610     | 0.7757    | 0.6763    | 
611     | 0.7755    | 0.6764    | 
612     | 0.7761    | 0.6762    | 
613     | 0.7764    | 0.6764    | 
614     | 0.777     | 0.6772    | 
615     | 0.7773    | 0.6779    | 
616     | 0.7774    | 0.6782    | 
617     | 0.7771    | 0.6781    | 
618     | 0.7778    | 0.6794    | 
619     | 0.7782    | 0.6788    | 
620     | 0.7795    | 0.6813    | 
