java -jar RankLib-2.14.jar -train ../data/experiment/parsetree_train.txt -test ../data/experiment/parsetree_test.txt -validate ../data/experiment/parsetree_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_parsetree.txt

Discard orig. features
Training data:	../data/experiment/parsetree_train.txt
Test data:	../data/experiment/parsetree_test.txt
Validation data:	../data/experiment/parsetree_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_parsetree.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/parsetree_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/parsetree_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/parsetree_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
236     | 0.6849    | 0.5817    | 
237     | 0.6848    | 0.5829    | 
238     | 0.6852    | 0.5817    | 
239     | 0.6863    | 0.5816    | 
240     | 0.6868    | 0.5823    | 
241     | 0.6881    | 0.583     | 
242     | 0.6873    | 0.5821    | 
243     | 0.6878    | 0.5834    | 
244     | 0.6893    | 0.5852    | 
245     | 0.6894    | 0.5831    | 
246     | 0.6911    | 0.5854    | 
247     | 0.6907    | 0.5858    | 
248     | 0.6913    | 0.5849    | 
249     | 0.6915    | 0.5851    | 
250     | 0.6914    | 0.5859    | 
251     | 0.6908    | 0.5845    | 
252     | 0.6916    | 0.5848    | 
253     | 0.6931    | 0.5844    | 
254     | 0.6927    | 0.5856    | 
255     | 0.6923    | 0.5852    | 
256     | 0.6922    | 0.5855    | 
257     | 0.6923    | 0.5855    | 
258     | 0.692     | 0.5857    | 
259     | 0.692     | 0.5857    | 
260     | 0.693     | 0.585     | 
261     | 0.6927    | 0.5859    | 
262     | 0.6932    | 0.585     | 
263     | 0.6928    | 0.5858    | 
264     | 0.6937    | 0.5842    | 
265     | 0.6934    | 0.5843    | 
266     | 0.6934    | 0.5848    | 
267     | 0.6942    | 0.5849    | 
268     | 0.6966    | 0.5861    | 
269     | 0.6963    | 0.5851    | 
270     | 0.6961    | 0.5853    | 
271     | 0.6966    | 0.5859    | 
272     | 0.6966    | 0.5858    | 
273     | 0.6966    | 0.5841    | 
274     | 0.6967    | 0.5855    | 
275     | 0.6973    | 0.5854    | 
276     | 0.6971    | 0.5863    | 
277     | 0.6972    | 0.5859    | 
278     | 0.6974    | 0.5859    | 
279     | 0.6979    | 0.585     | 
280     | 0.6977    | 0.5872    | 
281     | 0.6978    | 0.5859    | 
282     | 0.6968    | 0.5859    | 
283     | 0.6975    | 0.5851    | 
284     | 0.698     | 0.585     | 
285     | 0.698     | 0.5856    | 
286     | 0.6978    | 0.586     | 
287     | 0.6977    | 0.5854    | 
288     | 0.698     | 0.5861    | 
289     | 0.6973    | 0.5864    | 
290     | 0.6981    | 0.5874    | 
291     | 0.6982    | 0.5859    | 
292     | 0.6973    | 0.584     | 
293     | 0.6976    | 0.5827    | 
294     | 0.6981    | 0.5866    | 
295     | 0.6976    | 0.5869    | 
296     | 0.6977    | 0.5887    | 
297     | 0.6978    | 0.5887    | 
298     | 0.6986    | 0.5898    | 
299     | 0.6982    | 0.5895    | 
300     | 0.6981    | 0.5895    | 
301     | 0.6991    | 0.59      | 
302     | 0.699     | 0.5899    | 
303     | 0.6993    | 0.5894    | 
304     | 0.7004    | 0.5905    | 
305     | 0.701     | 0.5902    | 
306     | 0.7015    | 0.5902    | 
307     | 0.7012    | 0.589     | 
308     | 0.7015    | 0.5904    | 
309     | 0.7014    | 0.5888    | 
310     | 0.7018    | 0.5895    | 
311     | 0.7018    | 0.588     | 
312     | 0.7015    | 0.5884    | 
313     | 0.7011    | 0.5866    | 
314     | 0.7011    | 0.5866    | 
315     | 0.7016    | 0.5859    | 
316     | 0.7018    | 0.5847    | 
317     | 0.7018    | 0.5847    | 
318     | 0.7015    | 0.5849    | 
319     | 0.7023    | 0.5852    | 
320     | 0.7022    | 0.585     | 
321     | 0.703     | 0.5852    | 
322     | 0.7032    | 0.5849    | 
323     | 0.7035    | 0.5852    | 
324     | 0.7039    | 0.585     | 
325     | 0.7034    | 0.5859    | 
326     | 0.7032    | 0.5859    | 
327     | 0.7034    | 0.5882    | 
328     | 0.7032    | 0.5878    | 
329     | 0.7037    | 0.5882    | 
330     | 0.7032    | 0.589     | 
331     | 0.7035    | 0.5887    | 
332     | 0.7036    | 0.5872    | 
333     | 0.7038    | 0.588     | 
334     | 0.7038    | 0.5894    | 
335     | 0.7047    | 0.589     | 
336     | 0.705     | 0.5897    | 
337     | 0.705     | 0.5892    | 
338     | 0.7054    | 0.5895    | 
339     | 0.7052    | 0.5896    | 
340     | 0.7048    | 0.5895    | 
341     | 0.706     | 0.5904    | 
342     | 0.706     | 0.5918    | 
343     | 0.7068    | 0.5917    | 
344     | 0.7071    | 0.5915    | 
345     | 0.7064    | 0.5915    | 
346     | 0.7059    | 0.591     | 
347     | 0.7068    | 0.5903    | 
348     | 0.7064    | 0.5902    | 
349     | 0.7061    | 0.5907    | 
350     | 0.707     | 0.5917    | 
351     | 0.707     | 0.5917    | 
352     | 0.7075    | 0.5919    | 
353     | 0.7075    | 0.5919    | 
354     | 0.7072    | 0.59      | 
355     | 0.7083    | 0.5914    | 
356     | 0.7096    | 0.5913    | 
357     | 0.7091    | 0.5903    | 
358     | 0.7095    | 0.5918    | 
359     | 0.7096    | 0.5919    | 
360     | 0.7087    | 0.5919    | 
361     | 0.7084    | 0.5922    | 
362     | 0.7087    | 0.5925    | 
363     | 0.7092    | 0.5917    | 
364     | 0.709     | 0.5924    | 
365     | 0.7089    | 0.5927    | 
366     | 0.7087    | 0.5925    | 
367     | 0.7093    | 0.5928    | 
368     | 0.7094    | 0.5926    | 
369     | 0.7088    | 0.5925    | 
370     | 0.7108    | 0.592     | 
371     | 0.7107    | 0.5934    | 
372     | 0.7107    | 0.5937    | 
373     | 0.7111    | 0.5947    | 
374     | 0.7113    | 0.5941    | 
375     | 0.7113    | 0.5952    | 
376     | 0.7124    | 0.5939    | 
377     | 0.7121    | 0.5941    | 
378     | 0.7119    | 0.5926    | 
379     | 0.7118    | 0.591     | 
380     | 0.7121    | 0.5914    | 
381     | 0.7116    | 0.5914    | 
382     | 0.7127    | 0.592     | 
383     | 0.7131    | 0.5928    | 
384     | 0.7126    | 0.5923    | 
385     | 0.7132    | 0.5925    | 
386     | 0.7127    | 0.5938    | 
387     | 0.7126    | 0.5925    | 
388     | 0.7121    | 0.5924    | 
389     | 0.7118    | 0.5917    | 
390     | 0.7121    | 0.5913    | 
391     | 0.7121    | 0.5913    | 
392     | 0.7121    | 0.5914    | 
393     | 0.7122    | 0.5913    | 
394     | 0.7123    | 0.5915    | 
395     | 0.7123    | 0.5916    | 
396     | 0.7117    | 0.5917    | 
397     | 0.7135    | 0.5929    | 
398     | 0.7136    | 0.5914    | 
399     | 0.7138    | 0.5914    | 
400     | 0.7137    | 0.5914    | 
401     | 0.7141    | 0.5924    | 
402     | 0.7135    | 0.5938    | 
403     | 0.7135    | 0.594     | 
404     | 0.7145    | 0.5934    | 
405     | 0.7138    | 0.5935    | 
406     | 0.7139    | 0.5935    | 
407     | 0.7128    | 0.5946    | 
408     | 0.7141    | 0.5944    | 
409     | 0.7147    | 0.5932    | 
410     | 0.7142    | 0.5917    | 
411     | 0.7144    | 0.5911    | 
412     | 0.7148    | 0.5915    | 
413     | 0.7142    | 0.5932    | 
414     | 0.7153    | 0.593     | 
415     | 0.7159    | 0.592     | 
416     | 0.7157    | 0.5917    | 
417     | 0.7157    | 0.5911    | 
418     | 0.7151    | 0.5911    | 
419     | 0.7156    | 0.591     | 
420     | 0.7164    | 0.5908    | 
421     | 0.7158    | 0.5901    | 
422     | 0.7162    | 0.5873    | 
423     | 0.7158    | 0.5873    | 
424     | 0.7154    | 0.5876    | 
425     | 0.7154    | 0.5871    | 
426     | 0.7151    | 0.5871    | 
427     | 0.7154    | 0.5871    | 
428     | 0.7155    | 0.5875    | 
429     | 0.7155    | 0.5875    | 
430     | 0.7158    | 0.5876    | 
431     | 0.7163    | 0.5877    | 
432     | 0.717     | 0.5873    | 
433     | 0.7179    | 0.5869    | 
434     | 0.7173    | 0.5869    | 
435     | 0.7169    | 0.5867    | 
436     | 0.7168    | 0.586     | 
437     | 0.7168    | 0.5859    | 
438     | 0.7166    | 0.586     | 
439     | 0.7165    | 0.5852    | 
440     | 0.7165    | 0.5856    | 
441     | 0.7165    | 0.5856    | 
442     | 0.7166    | 0.5856    | 
443     | 0.7166    | 0.5855    | 
444     | 0.7166    | 0.5855    | 
445     | 0.7173    | 0.5872    | 
446     | 0.7161    | 0.5872    | 
447     | 0.7157    | 0.5856    | 
448     | 0.7162    | 0.5856    | 
449     | 0.7163    | 0.5866    | 
450     | 0.7164    | 0.5866    | 
451     | 0.7164    | 0.5865    | 
452     | 0.7167    | 0.586     | 
453     | 0.7172    | 0.5866    | 
454     | 0.7169    | 0.5857    | 
455     | 0.7165    | 0.5854    | 
456     | 0.7174    | 0.5862    | 
457     | 0.7173    | 0.5865    | 
458     | 0.7179    | 0.5864    | 
459     | 0.7188    | 0.5868    | 
460     | 0.7184    | 0.5858    | 
461     | 0.7186    | 0.5847    | 
462     | 0.7186    | 0.5847    | 
463     | 0.7187    | 0.5852    | 
464     | 0.7187    | 0.5846    | 
465     | 0.7187    | 0.585     | 
466     | 0.7183    | 0.585     | 
467     | 0.7183    | 0.5863    | 
468     | 0.7183    | 0.5863    | 
469     | 0.7186    | 0.5854    | 
470     | 0.7184    | 0.5855    | 
471     | 0.7186    | 0.5851    | 
472     | 0.7191    | 0.5865    | 
473     | 0.7192    | 0.5855    | 
474     | 0.7187    | 0.585     | 
475     | 0.7187    | 0.5874    | 
476     | 0.7186    | 0.5872    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.7113
NDCG@10 on validation data: 0.5952
---------------------------------
NDCG@10 on test data: 0.629

Model saved to: ../model/experiment/model_parsetree.txt
