java -jar RankLib-2.14.jar -train ../data/experiment/ans_before_after_train.txt -test ../data/experiment/ans_before_after_test.txt -validate ../data/experiment/ans_before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ans_before_after.txt

Discard orig. features
Training data:	../data/experiment/ans_before_after_train.txt
Test data:	../data/experiment/ans_before_after_test.txt
Validation data:	../data/experiment/ans_before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ans_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ans_before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ans_before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ans_before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
442     | 0.9535    | 0.9258    | 
443     | 0.9535    | 0.9258    | 
444     | 0.9535    | 0.9258    | 
445     | 0.9535    | 0.9258    | 
446     | 0.9535    | 0.9258    | 
447     | 0.9535    | 0.9258    | 
448     | 0.9535    | 0.9258    | 
449     | 0.9537    | 0.9258    | 
450     | 0.9537    | 0.9263    | 
451     | 0.9539    | 0.9263    | 
452     | 0.9539    | 0.9263    | 
453     | 0.9539    | 0.9262    | 
454     | 0.9539    | 0.9262    | 
455     | 0.9539    | 0.9261    | 
456     | 0.9539    | 0.9261    | 
457     | 0.9539    | 0.9262    | 
458     | 0.9539    | 0.9262    | 
459     | 0.9539    | 0.9261    | 
460     | 0.9539    | 0.9262    | 
461     | 0.9539    | 0.9262    | 
462     | 0.9539    | 0.9262    | 
463     | 0.9539    | 0.9262    | 
464     | 0.9539    | 0.9262    | 
465     | 0.9539    | 0.9262    | 
466     | 0.9539    | 0.9262    | 
467     | 0.9539    | 0.9262    | 
468     | 0.9539    | 0.9262    | 
469     | 0.9539    | 0.9262    | 
470     | 0.9539    | 0.9262    | 
471     | 0.9539    | 0.9262    | 
472     | 0.9539    | 0.9262    | 
473     | 0.9539    | 0.9262    | 
474     | 0.9539    | 0.9262    | 
475     | 0.9539    | 0.9262    | 
476     | 0.9539    | 0.9262    | 
477     | 0.9539    | 0.9262    | 
478     | 0.9539    | 0.9262    | 
479     | 0.9539    | 0.9261    | 
480     | 0.9539    | 0.9261    | 
481     | 0.9539    | 0.9261    | 
482     | 0.9539    | 0.9261    | 
483     | 0.9539    | 0.9261    | 
484     | 0.9539    | 0.9261    | 
485     | 0.9539    | 0.9266    | 
486     | 0.9539    | 0.9266    | 
487     | 0.9539    | 0.9266    | 
488     | 0.9539    | 0.9266    | 
489     | 0.9539    | 0.9266    | 
490     | 0.9539    | 0.9266    | 
491     | 0.9539    | 0.9266    | 
492     | 0.9539    | 0.9266    | 
493     | 0.9539    | 0.9266    | 
494     | 0.9539    | 0.9266    | 
495     | 0.9539    | 0.9266    | 
496     | 0.9539    | 0.9266    | 
497     | 0.9539    | 0.9266    | 
498     | 0.9539    | 0.9266    | 
499     | 0.9539    | 0.9266    | 
500     | 0.9539    | 0.9266    | 
501     | 0.9539    | 0.9266    | 
502     | 0.9539    | 0.9266    | 
503     | 0.9539    | 0.9266    | 
504     | 0.9539    | 0.9266    | 
505     | 0.9539    | 0.9266    | 
506     | 0.9539    | 0.9266    | 
507     | 0.9539    | 0.9266    | 
508     | 0.9539    | 0.9266    | 
509     | 0.9539    | 0.9266    | 
510     | 0.9539    | 0.9266    | 
511     | 0.9539    | 0.9266    | 
512     | 0.9539    | 0.9266    | 
513     | 0.9539    | 0.9266    | 
514     | 0.9539    | 0.9266    | 
515     | 0.9539    | 0.9266    | 
516     | 0.9539    | 0.9266    | 
517     | 0.9539    | 0.9266    | 
518     | 0.9539    | 0.9266    | 
519     | 0.9539    | 0.9266    | 
520     | 0.9539    | 0.9266    | 
521     | 0.9539    | 0.9266    | 
522     | 0.9539    | 0.9266    | 
523     | 0.9539    | 0.9266    | 
