java -jar RankLib-2.14.jar -train ../data/experiment/unigram_pos_train.txt -test ../data/experiment/unigram_pos_test.txt -validate ../data/experiment/unigram_pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_unigram_pos.txt

Discard orig. features
Training data:	../data/experiment/unigram_pos_train.txt
Test data:	../data/experiment/unigram_pos_test.txt
Validation data:	../data/experiment/unigram_pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_unigram_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/unigram_pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/unigram_pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/unigram_pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
513     | 0.7017    | 0.6202    | 
514     | 0.7016    | 0.6219    | 
515     | 0.7011    | 0.6217    | 
516     | 0.7018    | 0.6229    | 
517     | 0.7019    | 0.6229    | 
518     | 0.7022    | 0.6229    | 
519     | 0.7019    | 0.6214    | 
520     | 0.7029    | 0.6224    | 
521     | 0.7025    | 0.623     | 
522     | 0.7021    | 0.6231    | 
523     | 0.7025    | 0.6241    | 
524     | 0.7034    | 0.6222    | 
525     | 0.7026    | 0.6223    | 
526     | 0.7024    | 0.6221    | 
527     | 0.7034    | 0.6219    | 
528     | 0.7035    | 0.6221    | 
529     | 0.7031    | 0.6221    | 
530     | 0.703     | 0.622     | 
531     | 0.703     | 0.6232    | 
532     | 0.7028    | 0.6234    | 
533     | 0.7029    | 0.6222    | 
534     | 0.7029    | 0.6227    | 
535     | 0.7033    | 0.6227    | 
536     | 0.7038    | 0.6229    | 
537     | 0.7039    | 0.6238    | 
538     | 0.704     | 0.6234    | 
539     | 0.7063    | 0.6244    | 
540     | 0.7062    | 0.6254    | 
541     | 0.7062    | 0.6259    | 
542     | 0.7058    | 0.6255    | 
543     | 0.7063    | 0.6261    | 
544     | 0.7064    | 0.626     | 
545     | 0.7063    | 0.6265    | 
546     | 0.7064    | 0.6246    | 
547     | 0.7069    | 0.6237    | 
548     | 0.7068    | 0.6237    | 
549     | 0.7072    | 0.6235    | 
550     | 0.7069    | 0.6231    | 
551     | 0.7068    | 0.6243    | 
552     | 0.7071    | 0.6243    | 
553     | 0.7068    | 0.6239    | 
554     | 0.707     | 0.6242    | 
555     | 0.707     | 0.6248    | 
556     | 0.7074    | 0.6251    | 
557     | 0.7073    | 0.6254    | 
558     | 0.7078    | 0.6255    | 
559     | 0.708     | 0.6243    | 
560     | 0.7081    | 0.6255    | 
561     | 0.708     | 0.6254    | 
562     | 0.7085    | 0.6259    | 
563     | 0.7079    | 0.6261    | 
564     | 0.7083    | 0.6256    | 
565     | 0.7091    | 0.6255    | 
566     | 0.7097    | 0.6253    | 
567     | 0.7094    | 0.6254    | 
568     | 0.7094    | 0.6254    | 
569     | 0.7089    | 0.625     | 
570     | 0.7088    | 0.6251    | 
571     | 0.7088    | 0.6257    | 
572     | 0.7091    | 0.6257    | 
573     | 0.7097    | 0.6258    | 
574     | 0.7098    | 0.626     | 
575     | 0.7106    | 0.6259    | 
576     | 0.7106    | 0.6265    | 
577     | 0.7105    | 0.6264    | 
