java -jar RankLib-2.14.jar -train ../data/experiment/ss_train.txt -test ../data/experiment/ss_test.txt -validate ../data/experiment/ss_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ss.txt

Discard orig. features
Training data:	../data/experiment/ss_train.txt
Test data:	../data/experiment/ss_test.txt
Validation data:	../data/experiment/ss_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ss.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ss_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ss_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ss_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
212     | 0.6672    | 0.6081    | 
213     | 0.668     | 0.6079    | 
214     | 0.6685    | 0.6079    | 
215     | 0.6685    | 0.6076    | 
216     | 0.6689    | 0.6073    | 
217     | 0.6707    | 0.6069    | 
218     | 0.6707    | 0.6077    | 
219     | 0.6716    | 0.6082    | 
220     | 0.6714    | 0.6102    | 
221     | 0.6721    | 0.6107    | 
222     | 0.6728    | 0.6106    | 
223     | 0.672     | 0.6105    | 
224     | 0.6718    | 0.6107    | 
225     | 0.6725    | 0.6093    | 
226     | 0.6734    | 0.6105    | 
227     | 0.673     | 0.6111    | 
228     | 0.674     | 0.6089    | 
229     | 0.6731    | 0.6081    | 
230     | 0.6743    | 0.6078    | 
231     | 0.6743    | 0.6082    | 
232     | 0.6742    | 0.6082    | 
233     | 0.6744    | 0.6082    | 
234     | 0.6747    | 0.6098    | 
235     | 0.6744    | 0.6106    | 
236     | 0.675     | 0.6105    | 
237     | 0.6749    | 0.6133    | 
238     | 0.675     | 0.611     | 
239     | 0.6759    | 0.6113    | 
240     | 0.676     | 0.61      | 
241     | 0.6773    | 0.6124    | 
242     | 0.6769    | 0.6118    | 
243     | 0.6774    | 0.612     | 
244     | 0.6775    | 0.6107    | 
245     | 0.6774    | 0.6093    | 
246     | 0.6775    | 0.609     | 
247     | 0.6773    | 0.6104    | 
248     | 0.6777    | 0.6101    | 
249     | 0.6772    | 0.6097    | 
250     | 0.6775    | 0.6104    | 
251     | 0.6792    | 0.6106    | 
252     | 0.6792    | 0.6112    | 
253     | 0.6791    | 0.611     | 
254     | 0.6791    | 0.6111    | 
255     | 0.6791    | 0.6115    | 
256     | 0.679     | 0.6124    | 
257     | 0.6803    | 0.6154    | 
258     | 0.6793    | 0.6167    | 
259     | 0.6792    | 0.6174    | 
260     | 0.6799    | 0.6176    | 
261     | 0.6804    | 0.617     | 
262     | 0.6797    | 0.6176    | 
263     | 0.6806    | 0.6182    | 
264     | 0.6801    | 0.6209    | 
265     | 0.6801    | 0.6192    | 
266     | 0.6803    | 0.619     | 
267     | 0.6805    | 0.619     | 
268     | 0.6808    | 0.6194    | 
269     | 0.6811    | 0.6174    | 
270     | 0.6817    | 0.6188    | 
271     | 0.682     | 0.6185    | 
272     | 0.6816    | 0.6176    | 
273     | 0.6824    | 0.6167    | 
274     | 0.6828    | 0.6162    | 
275     | 0.683     | 0.6156    | 
276     | 0.6819    | 0.6147    | 
277     | 0.6818    | 0.6148    | 
278     | 0.6845    | 0.6145    | 
279     | 0.6838    | 0.6142    | 
280     | 0.6845    | 0.6151    | 
281     | 0.6851    | 0.6172    | 
282     | 0.6856    | 0.6168    | 
283     | 0.6863    | 0.6167    | 
284     | 0.6856    | 0.6175    | 
285     | 0.686     | 0.6156    | 
286     | 0.6864    | 0.6163    | 
287     | 0.6869    | 0.6169    | 
288     | 0.6875    | 0.6189    | 
289     | 0.6886    | 0.6202    | 
290     | 0.6887    | 0.6204    | 
291     | 0.6885    | 0.6223    | 
292     | 0.6881    | 0.6225    | 
293     | 0.6885    | 0.6215    | 
294     | 0.6881    | 0.6212    | 
295     | 0.6883    | 0.6211    | 
296     | 0.689     | 0.6208    | 
297     | 0.6885    | 0.62      | 
298     | 0.6878    | 0.6215    | 
299     | 0.6885    | 0.6213    | 
300     | 0.6887    | 0.6218    | 
301     | 0.6891    | 0.622     | 
302     | 0.6888    | 0.62      | 
303     | 0.6886    | 0.6212    | 
304     | 0.689     | 0.6177    | 
305     | 0.6893    | 0.6178    | 
306     | 0.6891    | 0.6197    | 
307     | 0.6907    | 0.6209    | 
308     | 0.6914    | 0.6211    | 
309     | 0.6914    | 0.6218    | 
310     | 0.6915    | 0.6231    | 
311     | 0.6908    | 0.6228    | 
312     | 0.6909    | 0.6229    | 
313     | 0.6911    | 0.6234    | 
314     | 0.6918    | 0.6231    | 
315     | 0.692     | 0.6229    | 
316     | 0.6925    | 0.623     | 
317     | 0.6935    | 0.6243    | 
318     | 0.6935    | 0.6237    | 
319     | 0.6931    | 0.6238    | 
320     | 0.6921    | 0.624     | 
321     | 0.6926    | 0.6249    | 
322     | 0.6935    | 0.6245    | 
323     | 0.6936    | 0.6261    | 
324     | 0.6943    | 0.6263    | 
325     | 0.6947    | 0.6272    | 
326     | 0.6957    | 0.6267    | 
327     | 0.6954    | 0.6277    | 
328     | 0.6951    | 0.6293    | 
329     | 0.6943    | 0.6271    | 
330     | 0.6951    | 0.627     | 
331     | 0.6955    | 0.6289    | 
332     | 0.6957    | 0.6287    | 
333     | 0.6964    | 0.6276    | 
334     | 0.6963    | 0.6301    | 
335     | 0.6969    | 0.63      | 
336     | 0.6973    | 0.6282    | 
337     | 0.6971    | 0.628     | 
338     | 0.6979    | 0.6287    | 
339     | 0.6993    | 0.6307    | 
340     | 0.6989    | 0.6293    | 
341     | 0.6991    | 0.6292    | 
342     | 0.6994    | 0.6286    | 
343     | 0.6997    | 0.6305    | 
344     | 0.6994    | 0.631     | 
345     | 0.7005    | 0.6304    | 
346     | 0.7008    | 0.6322    | 
347     | 0.7016    | 0.6315    | 
348     | 0.703     | 0.6311    | 
349     | 0.7034    | 0.6301    | 
350     | 0.7022    | 0.6301    | 
351     | 0.7034    | 0.6305    | 
352     | 0.7035    | 0.6288    | 
353     | 0.7031    | 0.629     | 
354     | 0.7026    | 0.6277    | 
355     | 0.7029    | 0.6321    | 
356     | 0.7031    | 0.6292    | 
357     | 0.7027    | 0.6315    | 
358     | 0.7033    | 0.6314    | 
359     | 0.7039    | 0.6314    | 
360     | 0.7044    | 0.6324    | 
361     | 0.7043    | 0.6333    | 
362     | 0.7052    | 0.6353    | 
363     | 0.7048    | 0.6329    | 
364     | 0.7054    | 0.6329    | 
365     | 0.7053    | 0.6325    | 
366     | 0.7049    | 0.6328    | 
367     | 0.705     | 0.6326    | 
368     | 0.7061    | 0.6307    | 
369     | 0.7055    | 0.6292    | 
370     | 0.706     | 0.6282    | 
371     | 0.7059    | 0.6311    | 
372     | 0.7065    | 0.6327    | 
373     | 0.7061    | 0.6315    | 
374     | 0.7062    | 0.6303    | 
375     | 0.7065    | 0.6323    | 
376     | 0.7065    | 0.6323    | 
377     | 0.7072    | 0.6306    | 
378     | 0.7076    | 0.6293    | 
379     | 0.7078    | 0.6302    | 
380     | 0.7075    | 0.6302    | 
381     | 0.7083    | 0.6333    | 
382     | 0.7084    | 0.6329    | 
383     | 0.7083    | 0.6308    | 
384     | 0.7088    | 0.6314    | 
385     | 0.7088    | 0.6319    | 
386     | 0.7095    | 0.6323    | 
387     | 0.7097    | 0.6328    | 
388     | 0.7106    | 0.6326    | 
389     | 0.71      | 0.6319    | 
390     | 0.7117    | 0.632     | 
391     | 0.7111    | 0.6316    | 
392     | 0.7117    | 0.632     | 
393     | 0.7117    | 0.6322    | 
394     | 0.7118    | 0.6315    | 
395     | 0.7115    | 0.6314    | 
396     | 0.7121    | 0.6319    | 
397     | 0.7121    | 0.6305    | 
398     | 0.7129    | 0.6316    | 
399     | 0.7134    | 0.6334    | 
400     | 0.714     | 0.6321    | 
401     | 0.7141    | 0.6323    | 
402     | 0.7146    | 0.6334    | 
403     | 0.7153    | 0.6337    | 
404     | 0.7162    | 0.6321    | 
405     | 0.7155    | 0.6327    | 
406     | 0.7157    | 0.6352    | 
407     | 0.7165    | 0.6346    | 
408     | 0.7161    | 0.634     | 
409     | 0.7163    | 0.6351    | 
410     | 0.7159    | 0.6363    | 
411     | 0.7172    | 0.6362    | 
412     | 0.7174    | 0.6355    | 
413     | 0.7184    | 0.6364    | 
414     | 0.7186    | 0.6363    | 
415     | 0.719     | 0.6352    | 
416     | 0.7189    | 0.635     | 
417     | 0.7184    | 0.6354    | 
418     | 0.7194    | 0.6351    | 
419     | 0.7193    | 0.6376    | 
420     | 0.7189    | 0.6373    | 
421     | 0.7188    | 0.6373    | 
422     | 0.7191    | 0.6364    | 
423     | 0.7205    | 0.6371    | 
424     | 0.7201    | 0.6371    | 
425     | 0.7205    | 0.6375    | 
426     | 0.7213    | 0.6357    | 
427     | 0.7213    | 0.6376    | 
428     | 0.7204    | 0.6355    | 
429     | 0.7203    | 0.6356    | 
430     | 0.7212    | 0.6393    | 
431     | 0.7217    | 0.6361    | 
432     | 0.7224    | 0.6358    | 
433     | 0.7225    | 0.6374    | 
434     | 0.7228    | 0.6354    | 
435     | 0.7234    | 0.6348    | 
436     | 0.7234    | 0.6369    | 
437     | 0.7232    | 0.6348    | 
438     | 0.723     | 0.6349    | 
439     | 0.7241    | 0.6376    | 
440     | 0.7237    | 0.6392    | 
441     | 0.724     | 0.639     | 
442     | 0.7236    | 0.639     | 
443     | 0.7236    | 0.6379    | 
444     | 0.7245    | 0.6386    | 
445     | 0.7241    | 0.6381    | 
446     | 0.7241    | 0.6405    | 
447     | 0.7241    | 0.6404    | 
448     | 0.7243    | 0.6404    | 
449     | 0.7254    | 0.64      | 
450     | 0.7263    | 0.6407    | 
451     | 0.7266    | 0.6395    | 
452     | 0.7265    | 0.6399    | 
453     | 0.7269    | 0.6348    | 
454     | 0.7267    | 0.6412    | 
455     | 0.7269    | 0.6397    | 
456     | 0.7271    | 0.6387    | 
457     | 0.7285    | 0.6397    | 
458     | 0.7283    | 0.6392    | 
459     | 0.728     | 0.6395    | 
460     | 0.7284    | 0.6414    | 
461     | 0.728     | 0.6416    | 
462     | 0.7288    | 0.6417    | 
463     | 0.7297    | 0.6412    | 
464     | 0.7285    | 0.6402    | 
465     | 0.7288    | 0.6407    | 
466     | 0.7287    | 0.6408    | 
467     | 0.7292    | 0.6396    | 
468     | 0.7294    | 0.6398    | 
469     | 0.7298    | 0.6408    | 
470     | 0.7302    | 0.6405    | 
471     | 0.731     | 0.6396    | 
472     | 0.7317    | 0.6394    | 
473     | 0.7326    | 0.6399    | 
474     | 0.733     | 0.6398    | 
475     | 0.732     | 0.6407    | 
476     | 0.732     | 0.6407    | 
477     | 0.7318    | 0.6397    | 
478     | 0.7319    | 0.6387    | 
479     | 0.7326    | 0.6397    | 
480     | 0.7326    | 0.6391    | 
481     | 0.7324    | 0.6394    | 
482     | 0.7323    | 0.6389    | 
483     | 0.7323    | 0.639     | 
484     | 0.7331    | 0.6384    | 
485     | 0.7331    | 0.6376    | 
486     | 0.7336    | 0.6392    | 
487     | 0.7333    | 0.6379    | 
488     | 0.7338    | 0.6378    | 
489     | 0.7335    | 0.6371    | 
490     | 0.7337    | 0.6377    | 
491     | 0.7341    | 0.6387    | 
492     | 0.7337    | 0.638     | 
493     | 0.734     | 0.6392    | 
494     | 0.7336    | 0.6399    | 
495     | 0.734     | 0.6394    | 
496     | 0.7342    | 0.6394    | 
497     | 0.7342    | 0.6383    | 
498     | 0.7335    | 0.6384    | 
499     | 0.7334    | 0.6397    | 
500     | 0.7336    | 0.6402    | 
501     | 0.7338    | 0.6411    | 
502     | 0.7338    | 0.6413    | 
503     | 0.7333    | 0.6398    | 
504     | 0.7336    | 0.6413    | 
505     | 0.734     | 0.6413    | 
506     | 0.7342    | 0.642     | 
507     | 0.7343    | 0.6415    | 
508     | 0.734     | 0.6445    | 
509     | 0.7339    | 0.6433    | 
510     | 0.7343    | 0.6428    | 
511     | 0.7347    | 0.6421    | 
512     | 0.7348    | 0.6423    | 
513     | 0.7349    | 0.6405    | 
514     | 0.7343    | 0.641     | 
515     | 0.7344    | 0.6405    | 
516     | 0.7345    | 0.6422    | 
517     | 0.7346    | 0.6417    | 
518     | 0.7344    | 0.6422    | 
519     | 0.7343    | 0.6427    | 
520     | 0.7349    | 0.6414    | 
521     | 0.7356    | 0.6419    | 
522     | 0.7361    | 0.6439    | 
523     | 0.736     | 0.6442    | 
524     | 0.7364    | 0.6432    | 
525     | 0.7368    | 0.6426    | 
526     | 0.7364    | 0.6425    | 
527     | 0.7362    | 0.6428    | 
528     | 0.7368    | 0.6423    | 
529     | 0.737     | 0.6422    | 
530     | 0.737     | 0.6431    | 
531     | 0.7373    | 0.6441    | 
532     | 0.7376    | 0.6446    | 
533     | 0.7371    | 0.6445    | 
534     | 0.737     | 0.6447    | 
535     | 0.7371    | 0.6434    | 
536     | 0.7374    | 0.6421    | 
537     | 0.7375    | 0.6425    | 
538     | 0.7377    | 0.6414    | 
539     | 0.7379    | 0.6419    | 
540     | 0.7375    | 0.6406    | 
541     | 0.7385    | 0.6418    | 
542     | 0.7383    | 0.6407    | 
543     | 0.7393    | 0.6432    | 
544     | 0.7387    | 0.6433    | 
545     | 0.7392    | 0.6435    | 
546     | 0.7397    | 0.6424    | 
547     | 0.74      | 0.6444    | 
548     | 0.7401    | 0.6443    | 
549     | 0.74      | 0.6448    | 
550     | 0.7399    | 0.6446    | 
551     | 0.74      | 0.6429    | 
552     | 0.7404    | 0.6448    | 
