java -jar RankLib-2.14.jar -train ../data/experiment/before_last_after_first_train.txt -test ../data/experiment/before_last_after_first_test.txt -validate ../data/experiment/before_last_after_first_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_last_after_first.txt


Discard orig. features
Training data:	../data/experiment/before_last_after_first_train.txt
Test data:	../data/experiment/before_last_after_first_test.txt
Validation data:	../data/experiment/before_last_after_first_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_last_after_first.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_last_after_first_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_last_after_first_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_last_after_first_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
460     | 0.6184    | 0.5761    | 
461     | 0.6184    | 0.5752    | 
462     | 0.6185    | 0.5752    | 
463     | 0.6182    | 0.575     | 
464     | 0.6185    | 0.5758    | 
465     | 0.6184    | 0.5756    | 
466     | 0.6176    | 0.5753    | 
467     | 0.6187    | 0.5757    | 
468     | 0.6174    | 0.5752    | 
469     | 0.6174    | 0.5753    | 
470     | 0.6173    | 0.5757    | 
471     | 0.6173    | 0.5768    | 
472     | 0.6187    | 0.5768    | 
473     | 0.6185    | 0.577     | 
474     | 0.6185    | 0.5763    | 
475     | 0.6186    | 0.5769    | 
476     | 0.6187    | 0.5769    | 
477     | 0.6187    | 0.577     | 
478     | 0.6179    | 0.5769    | 
479     | 0.6171    | 0.5769    | 
480     | 0.6168    | 0.5767    | 
481     | 0.6163    | 0.5758    | 
482     | 0.6164    | 0.577     | 
483     | 0.6169    | 0.5756    | 
484     | 0.617     | 0.575     | 
485     | 0.6177    | 0.5751    | 
486     | 0.6173    | 0.5759    | 
487     | 0.6175    | 0.5757    | 
488     | 0.6172    | 0.5755    | 
489     | 0.6175    | 0.5756    | 
490     | 0.6187    | 0.5758    | 
491     | 0.6189    | 0.5759    | 
492     | 0.6186    | 0.5756    | 
493     | 0.6194    | 0.576     | 
494     | 0.6175    | 0.5755    | 
495     | 0.6167    | 0.5751    | 
496     | 0.6177    | 0.5746    | 
497     | 0.6187    | 0.5757    | 
498     | 0.6183    | 0.5758    | 
499     | 0.618     | 0.5767    | 
500     | 0.6181    | 0.5769    | 
501     | 0.6179    | 0.5769    | 
502     | 0.6179    | 0.5768    | 
503     | 0.619     | 0.5764    | 
504     | 0.6185    | 0.5765    | 
505     | 0.6182    | 0.5765    | 
506     | 0.6178    | 0.5766    | 
507     | 0.6165    | 0.5781    | 
508     | 0.6175    | 0.5764    | 
509     | 0.6185    | 0.5765    | 
510     | 0.6183    | 0.5765    | 
511     | 0.6183    | 0.5768    | 
512     | 0.6184    | 0.5769    | 
513     | 0.6184    | 0.5773    | 
514     | 0.6175    | 0.5787    | 
515     | 0.6177    | 0.5787    | 
516     | 0.6176    | 0.5788    | 
517     | 0.6177    | 0.5779    | 
518     | 0.6173    | 0.5768    | 
519     | 0.6172    | 0.5777    | 
520     | 0.6172    | 0.5801    | 
521     | 0.6189    | 0.5791    | 
522     | 0.6199    | 0.5804    | 
523     | 0.6195    | 0.5793    | 
524     | 0.6192    | 0.5782    | 
525     | 0.6192    | 0.5782    | 
526     | 0.6196    | 0.5781    | 
527     | 0.62      | 0.5757    | 
528     | 0.6201    | 0.5773    | 
529     | 0.6197    | 0.5761    | 
530     | 0.6195    | 0.5761    | 
531     | 0.6194    | 0.5761    | 
532     | 0.6193    | 0.5766    | 
533     | 0.6192    | 0.5777    | 
534     | 0.6183    | 0.5777    | 
535     | 0.6187    | 0.5777    | 
536     | 0.6189    | 0.5773    | 
537     | 0.6192    | 0.5775    | 
538     | 0.6197    | 0.5789    | 
539     | 0.6204    | 0.579     | 
540     | 0.6204    | 0.5795    | 
541     | 0.6196    | 0.579     | 
542     | 0.6196    | 0.579     | 
543     | 0.62      | 0.5785    | 
544     | 0.62      | 0.5785    | 
545     | 0.62      | 0.5794    | 
546     | 0.6201    | 0.5773    | 
547     | 0.6201    | 0.5773    | 
548     | 0.6208    | 0.5774    | 
549     | 0.6203    | 0.5783    | 
550     | 0.6207    | 0.5784    | 
551     | 0.6207    | 0.5775    | 
552     | 0.6201    | 0.5787    | 
553     | 0.6198    | 0.5773    | 
554     | 0.6202    | 0.5786    | 
555     | 0.6205    | 0.5777    | 
556     | 0.6199    | 0.5778    | 
557     | 0.6202    | 0.5777    | 
558     | 0.6201    | 0.5782    | 
559     | 0.6211    | 0.5784    | 
560     | 0.6214    | 0.5783    | 
561     | 0.6214    | 0.5786    | 
562     | 0.6213    | 0.5787    | 
563     | 0.6208    | 0.5782    | 
564     | 0.6209    | 0.578     | 
565     | 0.6206    | 0.578     | 
566     | 0.6215    | 0.5785    | 
567     | 0.6216    | 0.5785    | 
568     | 0.6224    | 0.5794    | 
569     | 0.6222    | 0.5793    | 
570     | 0.6221    | 0.5793    | 
571     | 0.6219    | 0.5794    | 
572     | 0.6224    | 0.5793    | 
573     | 0.6223    | 0.5787    | 
574     | 0.6221    | 0.5787    | 
575     | 0.6221    | 0.5782    | 
576     | 0.6223    | 0.5797    | 
577     | 0.6224    | 0.5802    | 
