java -jar RankLib-2.14.jar -train ../data/experiment/ans_train.txt -test ../data/experiment/ans_test.txt -validate ../data/experiment/ans_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ans.txt

Discard orig. features
Training data:	../data/experiment/ans_train.txt
Test data:	../data/experiment/ans_test.txt
Validation data:	../data/experiment/ans_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ans.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ans_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ans_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ans_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
222     | 0.9448    | 0.9191    | 
223     | 0.9449    | 0.9192    | 
224     | 0.9449    | 0.9191    | 
225     | 0.9449    | 0.9191    | 
226     | 0.9449    | 0.9191    | 
227     | 0.9449    | 0.9191    | 
228     | 0.9449    | 0.9191    | 
229     | 0.9449    | 0.9191    | 
230     | 0.9449    | 0.9191    | 
231     | 0.9449    | 0.9191    | 
232     | 0.9451    | 0.9196    | 
233     | 0.9451    | 0.9196    | 
234     | 0.9451    | 0.9196    | 
235     | 0.9451    | 0.9196    | 
236     | 0.9451    | 0.9196    | 
237     | 0.9451    | 0.9196    | 
238     | 0.9451    | 0.9196    | 
239     | 0.9451    | 0.9196    | 
240     | 0.9451    | 0.9196    | 
241     | 0.9452    | 0.9196    | 
242     | 0.9451    | 0.9191    | 
243     | 0.9451    | 0.9191    | 
244     | 0.9451    | 0.9196    | 
245     | 0.9451    | 0.9196    | 
246     | 0.9452    | 0.9196    | 
247     | 0.9451    | 0.9196    | 
248     | 0.9452    | 0.9179    | 
249     | 0.9451    | 0.9179    | 
250     | 0.9451    | 0.9179    | 
251     | 0.9452    | 0.9179    | 
252     | 0.9452    | 0.9179    | 
253     | 0.9452    | 0.9179    | 
254     | 0.9452    | 0.9179    | 
255     | 0.9452    | 0.9179    | 
256     | 0.9452    | 0.9179    | 
257     | 0.9452    | 0.9179    | 
258     | 0.9452    | 0.9179    | 
259     | 0.9452    | 0.9179    | 
260     | 0.9452    | 0.9179    | 
261     | 0.9452    | 0.9174    | 
262     | 0.9452    | 0.9174    | 
263     | 0.9452    | 0.9174    | 
264     | 0.9452    | 0.9174    | 
265     | 0.9452    | 0.9174    | 
266     | 0.9452    | 0.9174    | 
267     | 0.9452    | 0.9174    | 
268     | 0.9452    | 0.9174    | 
269     | 0.9452    | 0.9174    | 
270     | 0.9452    | 0.9175    | 
271     | 0.9453    | 0.9175    | 
272     | 0.9453    | 0.9175    | 
273     | 0.9453    | 0.9175    | 
274     | 0.945     | 0.918     | 
275     | 0.9453    | 0.9175    | 
276     | 0.9452    | 0.9175    | 
277     | 0.9453    | 0.9175    | 
278     | 0.9453    | 0.9175    | 
279     | 0.9453    | 0.9175    | 
280     | 0.9453    | 0.9175    | 
281     | 0.9455    | 0.9175    | 
282     | 0.9452    | 0.9179    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.9444
NDCG@10 on validation data: 0.9197
---------------------------------
NDCG@10 on test data: 0.962

Model saved to: ../model/experiment/model_ans.txt
